idserie, month , periodo, val  , val_originale, ricostruito
     25, Sep-20,      20, 15   ,            15,           0
     25, Oct-20,      21, 16   ,            16,           0
     25, Nov-20,      22, 16   ,            16,           0
     25, Dec-20,      23, 17   ,            17,           0
     25, Jan-21,      24, 16   ,            16,           0
     25, Feb-21,      25, 15   ,            15,           0
     25, Mar-21,      26, 15   ,            15,           0
     25, Apr-21,      27, 16   ,            16,           0
     25, May-21,      28, 16   ,            16,           0
     25, Jun-21,      29, 16   ,            16,           0
     25, Jul-21,      30, 16   ,            16,           0
     25, Aug-21,      31, 16   ,            16,           0
     25, Sep-21,      32, 18   ,            18,           0
     25, Oct-21,      33, 18   ,            18,           0
     25, Nov-21,      34, 18   ,            18,           0
     25, Dec-21,      35, 20   ,            20,           0
     25, Jan-22,      36, 18   ,            18,           0
     25, Feb-22,      37, 17   ,            17,           0
     25, Mar-22,      38, 17   ,            17,           0
     25, Apr-22,      39, 16   ,            16,           0
     25, May-22,      40, 17   ,            17,           0
     25, Jun-22,      41, 18   ,            18,           0
     25, Jul-22,      42, 17   ,            17,           0
     25, Aug-22,      43, 17   ,            17,           0
     25, Sep-22,      44, 17   ,            17,           0
     25, Oct-22,      45, 19   ,            19,           0
     25, Nov-22,      46, 19   ,            19,           0
     25, Dec-22,      47, 19   ,            19,           0
     26, Jan-19,       0, 14   ,            14,           0
     26, Feb-19,       1, 13   ,            13,           0
     26, Mar-19,       2, 13   ,            13,           0
     26, Apr-19,       3, 14   ,            14,           0
     26, May-19,       4, 14   ,            14,           0
     26, Jun-19,       5, 13   ,            13,           0
     26, Jul-19,       6, 13   ,            13,           0
     26, Aug-19,       7, 13   ,            13,           0
     26, Sep-19,       8, 13   ,            13,           0
     26, Oct-19,       9, 14   ,            14,           0
     26, Nov-19,      10, 14   ,            14,           0
     26, Dec-19,      11, 15   ,            15,           0
     26, Jan-20,      12, 14   ,            14,           0
     26, Feb-20,      13, 13.33,            11,           1
     26, Mar-20,      14, 13.67,            10,           1
     26, Apr-20,      15, 14.0 ,            12,           1
     26, May-20,      16, 14   ,            14,           0
     26, Jun-20,      17, 14   ,            14,           0
     26, Jul-20,      18, 15   ,            15,           0
     26, Aug-20,      19, 14   ,            14,           0
     26, Sep-20,      20, 14   ,            14,           0
     26, Oct-20,      21, 15   ,            15,           0
     26, Nov-20,      22, 14   ,            14,           0
     26, Dec-20,      23, 16   ,            16,           0
     26, Jan-21,      24, 13   ,            13,           0
     26, Feb-21,      25, 13   ,            13,           0
     26, Mar-21,      26, 14   ,            14,           0
     26, Apr-21,      27, 14   ,            14,           0
     26, May-21,      28, 14   ,            14,           0
     26, Jun-21,      29, 14   ,            14,           0
     26, Jul-21,      30, 14   ,            14,           0
     26, Aug-21,      31, 13   ,            13,           0
     26, Sep-21,      32, 14   ,            14,           0
     26, Oct-21,      33, 15   ,            15,           0
     26, Nov-21,      34, 14   ,            14,           0
     26, Dec-21,      35, 16   ,            16,           0
     26, Jan-22,      36, 14   ,            14,           0
     26, Feb-22,      37, 14   ,            14,           0
     26, Mar-22,      38, 14   ,            14,           0
     26, Apr-22,      39, 14   ,            14,           0
     26, May-22,      40, 14   ,            14,           0
     26, Jun-22,      41, 14   ,            14,           0
     26, Jul-22,      42, 15   ,            15,           0
     26, Aug-22,      43, 14   ,            14,           0
     26, Sep-22,      44, 14   ,            14,           0
     26, Oct-22,      45, 14   ,            14,           0
     26, Nov-22,      46, 15   ,            15,           0
     26, Dec-22,      47, 17   ,            17,           0
     27, Jan-19,       0, 11   ,            11,           0
     27, Feb-19,       1, 11   ,            11,           0
     27, Mar-19,       2, 12   ,            12,           0
     27, Apr-19,       3, 12   ,            12,           0
     27, May-19,       4, 11   ,            11,           0
     27, Jun-19,       5, 13   ,            13,           0
     27, Jul-19,       6, 13   ,            13,           0
     27, Aug-19,       7, 12   ,            12,           0
     27, Sep-19,       8, 13   ,            13,           0
     27, Oct-19,       9, 13   ,            13,           0
     27, Nov-19,      10, 12   ,            12,           0
     27, Dec-19,      11, 13   ,            13,           0
     27, Jan-20,      12, 12   ,            12,           0
     27, Feb-20,      13, 13.0 ,            10,           1
     27, Mar-20,      14, 14.0 ,             9,           1
     27, Apr-20,      15, 13.67,            12,           1
     27, May-20,      16, 13   ,            13,           0
     27, Jun-20,      17, 14   ,            14,           0
     27, Jul-20,      18, 13   ,            13,           0
     27, Aug-20,      19, 14   ,            14,           0
     27, Sep-20,      20, 13   ,            13,           0
     27, Oct-20,      21, 14   ,            14,           0
     27, Nov-20,      22, 14   ,            14,           0
     27, Dec-20,      23, 15   ,            15,           0
     27, Jan-21,      24, 14   ,            14,           0
     27, Feb-21,      25, 14   ,            14,           0
     27, Mar-21,      26, 15   ,            15,           0
     27, Apr-21,      27, 15   ,            15,           0
     27, May-21,      28, 14   ,            14,           0
     27, Jun-21,      29, 15   ,            15,           0
     27, Jul-21,      30, 14   ,            14,           0
     27, Aug-21,      31, 15   ,            15,           0
     27, Sep-21,      32, 15   ,            15,           0
     27, Oct-21,      33, 17   ,            17,           0
     27, Nov-21,      34, 17   ,            17,           0
     27, Dec-21,      35, 18   ,            18,           0
     27, Jan-22,      36, 15   ,            15,           0
     27, Feb-22,      37, 14   ,            14,           0
     27, Mar-22,      38, 15   ,            15,           0
     27, Apr-22,      39, 14   ,            14,           0
     27, May-22,      40, 15   ,            15,           0
     27, Jun-22,      41, 17   ,            17,           0
     27, Jul-22,      42, 17   ,            17,           0
     27, Aug-22,      43, 17   ,            17,           0
     27, Sep-22,      44, 16   ,            16,           0
     27, Oct-22,      45, 16   ,            16,           0
     27, Nov-22,      46, 17   ,            17,           0
     27, Dec-22,      47, 19   ,            19,           0
     28, Jan-19,       0, 10   ,            10,           0
     28, Feb-19,       1, 10   ,            10,           0
     28, Mar-19,       2, 10   ,            10,           0
     28, Apr-19,       3,  9   ,             9,           0
     28, May-19,       4, 10   ,            10,           0
     28, Jun-19,       5, 10   ,            10,           0
     28, Jul-19,       6, 10   ,            10,           0
     28, Aug-19,       7, 10   ,            10,           0
     28, Sep-19,       8, 10   ,            10,           0
     28, Oct-19,       9, 11   ,            11,           0
     28, Nov-19,      10, 11   ,            11,           0
     28, Dec-19,      11, 12   ,            12,           0
     28, Jan-20,      12, 10   ,            10,           0
     28, Feb-20,      13, 10.0 ,             9,           1
     28, Mar-20,      14,  9.67,             8,           1
     28, Apr-20,      15,  9.67,             9,           1
     28, May-20,      16, 10   ,            10,           0
     28, Jun-20,      17, 11   ,            11,           0
     28, Jul-20,      18, 11   ,            11,           0
     28, Aug-20,      19, 11   ,            11,           0
     28, Sep-20,      20, 11   ,            11,           0
     28, Oct-20,      21, 11   ,            11,           0
     28, Nov-20,      22, 11   ,            11,           0
     28, Dec-20,      23, 11   ,            11,           0
     28, Jan-21,      24, 11   ,            11,           0
     28, Feb-21,      25, 10   ,            10,           0
     28, Mar-21,      26, 10   ,            10,           0
     28, Apr-21,      27, 10   ,            10,           0
     28, May-21,      28, 11   ,            11,           0
     28, Jun-21,      29, 10   ,            10,           0
     28, Jul-21,      30, 11   ,            11,           0
     28, Aug-21,      31,  9   ,             9,           0
     28, Sep-21,      32, 10   ,            10,           0
     28, Oct-21,      33, 11   ,            11,           0
     28, Nov-21,      34, 10   ,            10,           0
     28, Dec-21,      35, 11   ,            11,           0
     28, Jan-22,      36, 10   ,            10,           0
     28, Feb-22,      37, 10   ,            10,           0
     28, Mar-22,      38,  9   ,             9,           0
     28, Apr-22,      39, 10   ,            10,           0
     28, May-22,      40, 10   ,            10,           0
     28, Jun-22,      41, 10   ,            10,           0
     28, Jul-22,      42, 11   ,            11,           0
     28, Aug-22,      43, 10   ,            10,           0
     28, Sep-22,      44, 10   ,            10,           0
     28, Oct-22,      45, 10   ,            10,           0
     28, Nov-22,      46, 10   ,            10,           0
     28, Dec-22,      47, 11   ,            11,           0
     29, Jan-19,       0,  9   ,             9,           0
     29, Feb-19,       1,  9   ,             9,           0
     29, Mar-19,       2,  9   ,             9,           0
     29, Apr-19,       3, 10   ,            10,           0
     29, May-19,       4, 10   ,            10,           0
     29, Jun-19,       5, 10   ,            10,           0
     29, Jul-19,       6, 11   ,            11,           0
     29, Aug-19,       7, 10   ,            10,           0
     29, Sep-19,       8, 12   ,            12,           0
     29, Oct-19,       9, 11   ,            11,           0
     29, Nov-19,      10, 12   ,            12,           0
     29, Dec-19,      11, 14   ,            14,           0
     29, Jan-20,      12, 13   ,            13,           0
     29, Feb-20,      13, 13.0 ,            10,           1
     29, Mar-20,      14, 12.67,             9,           1
     29, Apr-20,      15, 13.67,            11,           1
     29, May-20,      16, 13   ,            13,           0
     29, Jun-20,      17, 14   ,            14,           0
     29, Jul-20,      18, 13   ,            13,           0
     29, Aug-20,      19, 13   ,            13,           0
     29, Sep-20,      20, 13   ,            13,           0
     29, Oct-20,      21, 14   ,            14,           0
     29, Nov-20,      22, 14   ,            14,           0
     29, Dec-20,      23, 17   ,            17,           0
     29, Jan-21,      24, 13   ,            13,           0
     29, Feb-21,      25, 13   ,            13,           0
     29, Mar-21,      26, 14   ,            14,           0
     29, Apr-21,      27, 13   ,            13,           0
     29, May-21,      28, 14   ,            14,           0
     29, Jun-21,      29, 16   ,            16,           0
     29, Jul-21,      30, 17   ,            17,           0
     29, Aug-21,      31, 15   ,            15,           0
     29, Sep-21,      32, 17   ,            17,           0
     29, Oct-21,      33, 18   ,            18,           0
     29, Nov-21,      34, 19   ,            19,           0
     29, Dec-21,      35, 22   ,            22,           0
     29, Jan-22,      36, 17   ,            17,           0
     29, Feb-22,      37, 17   ,            17,           0
     29, Mar-22,      38, 15   ,            15,           0
     29, Apr-22,      39, 18   ,            18,           0
     29, May-22,      40, 16   ,            16,           0
     29, Jun-22,      41, 17   ,            17,           0
     29, Jul-22,      42, 20   ,            20,           0
     29, Aug-22,      43, 19   ,            19,           0
     29, Sep-22,      44, 21   ,            21,           0
     29, Oct-22,      45, 21   ,            21,           0
     29, Nov-22,      46, 22   ,            22,           0
     29, Dec-22,      47, 22   ,            22,           0
     30, Jan-19,       0, 14   ,            14,           0
     30, Feb-19,       1, 13   ,            13,           0
     30, Mar-19,       2, 13   ,            13,           0
     30, Apr-19,       3, 12   ,            12,           0
     30, May-19,       4, 13   ,            13,           0
     30, Jun-19,       5, 13   ,            13,           0
     30, Jul-19,       6, 12   ,            12,           0
     30, Aug-19,       7, 13   ,            13,           0
     30, Sep-19,       8, 12   ,            12,           0
     30, Oct-19,       9, 13   ,            13,           0
     30, Nov-19,      10, 12   ,            12,           0
     30, Dec-19,      11, 13   ,            13,           0
     30, Jan-20,      12, 12   ,            12,           0
     30, Feb-20,      13, 10.67,             9,           1
     30, Mar-20,      14, 10.67,             9,           1
     30, Apr-20,      15, 10.33,            10,           1
     30, May-20,      16, 11   ,            11,           0
     30, Jun-20,      17, 11   ,            11,           0
     30, Jul-20,      18, 11   ,            11,           0
     30, Aug-20,      19, 11   ,            11,           0
     30, Sep-20,      20, 11   ,            11,           0
     30, Oct-20,      21, 11   ,            11,           0
     30, Nov-20,      22, 11   ,            11,           0
     30, Dec-20,      23, 11   ,            11,           0
     30, Jan-21,      24, 10   ,            10,           0
     30, Feb-21,      25, 10   ,            10,           0
     30, Mar-21,      26, 10   ,            10,           0
     30, Apr-21,      27, 10   ,            10,           0
     30, May-21,      28, 10   ,            10,           0
     30, Jun-21,      29, 10   ,            10,           0
     30, Jul-21,      30, 10   ,            10,           0
     30, Aug-21,      31,  9   ,             9,           0
     30, Sep-21,      32,  9   ,             9,           0
     30, Oct-21,      33,  9   ,             9,           0
     30, Nov-21,      34,  9   ,             9,           0
     30, Dec-21,      35,  9   ,             9,           0
     30, Jan-22,      36,  9   ,             9,           0
     30, Feb-22,      37,  9   ,             9,           0
     30, Mar-22,      38,  9   ,             9,           0
     30, Apr-22,      39,  9   ,             9,           0
     30, May-22,      40,  9   ,             9,           0
     30, Jun-22,      41,  9   ,             9,           0
     30, Jul-22,      42,  9   ,             9,           0
     30, Aug-22,      43,  9   ,             9,           0
     30, Sep-22,      44,  9   ,             9,           0
     30, Oct-22,      45,  9   ,             9,           0
     30, Nov-22,      46,  8   ,             8,           0
     30, Dec-22,      47,  8   ,             8,           0
     31, Jan-19,       0, 10   ,            10,           0
     31, Feb-19,       1, 10   ,            10,           0
     31, Mar-19,       2, 11   ,            11,           0
     31, Apr-19,       3, 11   ,            11,           0
     31, May-19,       4, 10   ,            10,           0
     31, Jun-19,       5, 11   ,            11,           0
     31, Jul-19,       6, 11   ,            11,           0
     31, Aug-19,       7, 11   ,            11,           0
     31, Sep-19,       8, 10   ,            10,           0
     31, Oct-19,       9, 11   ,            11,           0
     31, Nov-19,      10, 10   ,            10,           0
     31, Dec-19,      11, 11   ,            11,           0
     31, Jan-20,      12, 10   ,            10,           0
     31, Feb-20,      13, 10.33,             9,           1
     31, Mar-20,      14, 11.0 ,             8,           1
     31, Apr-20,      15, 11.0 ,             9,           1
     31, May-20,      16, 10   ,            10,           0
     31, Jun-20,      17, 12   ,            12,           0
     31, Jul-20,      18, 12   ,            12,           0
     31, Aug-20,      19, 11   ,            11,           0
     31, Sep-20,      20, 11   ,            11,           0
     31, Oct-20,      21, 12   ,            12,           0
     31, Nov-20,      22, 11   ,            11,           0
     31, Dec-20,      23, 11   ,            11,           0
     31, Jan-21,      24, 11   ,            11,           0
     31, Feb-21,      25, 10   ,            10,           0
     31, Mar-21,      26, 11   ,            11,           0
     31, Apr-21,      27, 10   ,            10,           0
     31, May-21,      28, 11   ,            11,           0
     31, Jun-21,      29, 11   ,            11,           0
     31, Jul-21,      30, 12   ,            12,           0
     31, Aug-21,      31, 12   ,            12,           0
     31, Sep-21,      32, 11   ,            11,           0
     31, Oct-21,      33, 12   ,            12,           0
     31, Nov-21,      34, 11   ,            11,           0
     31, Dec-21,      35, 14   ,            14,           0
     31, Jan-22,      36, 11   ,            11,           0
     31, Feb-22,      37, 11   ,            11,           0
     31, Mar-22,      38, 11   ,            11,           0
     31, Apr-22,      39, 12   ,            12,           0
     31, May-22,      40, 11   ,            11,           0
     31, Jun-22,      41, 11   ,            11,           0
     31, Jul-22,      42, 11   ,            11,           0
     31, Aug-22,      43, 12   ,            12,           0
     31, Sep-22,      44, 12   ,            12,           0
     31, Oct-22,      45, 12   ,            12,           0
     31, Nov-22,      46, 12   ,            12,           0
     31, Dec-22,      47, 14   ,            14,           0
     32, Jan-19,       0, 11   ,            11,           0
     32, Feb-19,       1, 11   ,            11,           0
     32, Mar-19,       2, 12   ,            12,           0
     32, Apr-19,       3, 12   ,            12,           0
     32, May-19,       4, 11   ,            11,           0
     32, Jun-19,       5, 12   ,            12,           0
     32, Jul-19,       6, 12   ,            12,           0
     32, Aug-19,       7, 11   ,            11,           0
     32, Sep-19,       8, 11   ,            11,           0
     32, Oct-19,       9, 12   ,            12,           0
     32, Nov-19,      10, 12   ,            12,           0
     32, Dec-19,      11, 14   ,            14,           0
     32, Jan-20,      12, 11   ,            11,           0
     32, Feb-20,      13, 11.67,            10,           1
     32, Mar-20,      14, 12.0 ,             9,           1
     32, Apr-20,      15, 12.0 ,            10,           1
     32, May-20,      16, 12   ,            12,           0
     32, Jun-20,      17, 12   ,            12,           0
     32, Jul-20,      18, 12   ,            12,           0
     32, Aug-20,      19, 11   ,            11,           0
     32, Sep-20,      20, 12   ,            12,           0
     32, Oct-20,      21, 12   ,            12,           0
     32, Nov-20,      22, 12   ,            12,           0
     32, Dec-20,      23, 14   ,            14,           0
     32, Jan-21,      24, 12   ,            12,           0
     32, Feb-21,      25, 12   ,            12,           0
     32, Mar-21,      26, 12   ,            12,           0
     32, Apr-21,      27, 12   ,            12,           0
     32, May-21,      28, 13   ,            13,           0
     32, Jun-21,      29, 13   ,            13,           0
     32, Jul-21,      30, 13   ,            13,           0
     32, Aug-21,      31, 12   ,            12,           0
     32, Sep-21,      32, 12   ,            12,           0
     32, Oct-21,      33, 13   ,            13,           0
     32, Nov-21,      34, 13   ,            13,           0
     32, Dec-21,      35, 13   ,            13,           0
     32, Jan-22,      36, 13   ,            13,           0
     32, Feb-22,      37, 12   ,            12,           0
     32, Mar-22,      38, 12   ,            12,           0
     32, Apr-22,      39, 12   ,            12,           0
     32, May-22,      40, 12   ,            12,           0
     32, Jun-22,      41, 13   ,            13,           0
     32, Jul-22,      42, 13   ,            13,           0
     32, Aug-22,      43, 14   ,            14,           0
     32, Sep-22,      44, 12   ,            12,           0
     32, Oct-22,      45, 14   ,            14,           0
     32, Nov-22,      46, 12   ,            12,           0
     32, Dec-22,      47, 14   ,            14,           0
     33, Jan-19,       0, 15   ,            15,           0
     33, Feb-19,       1, 15   ,            15,           0
     33, Mar-19,       2, 15   ,            15,           0
     33, Apr-19,       3, 15   ,            15,           0
     33, May-19,       4, 17   ,            17,           0
     33, Jun-19,       5, 16   ,            16,           0
     33, Jul-19,       6, 17   ,            17,           0
     33, Aug-19,       7, 16   ,            16,           0
     33, Sep-19,       8, 17   ,            17,           0
     33, Oct-19,       9, 18   ,            18,           0
     33, Nov-19,      10, 16   ,            16,           0
     33, Dec-19,      11, 19   ,            19,           0
     33, Jan-20,      12, 17   ,            17,           0
     33, Feb-20,      13, 17.0 ,            14,           1
     33, Mar-20,      14, 18.0 ,            14,           1
     33, Apr-20,      15, 18.0 ,            15,           1
     33, May-20,      16, 17   ,            17,           0
     33, Jun-20,      17, 18   ,            18,           0
     33, Jul-20,      18, 17   ,            17,           0
     33, Aug-20,      19, 18   ,            18,           0
     33, Sep-20,      20, 19   ,            19,           0
     33, Oct-20,      21, 19   ,            19,           0
     33, Nov-20,      22, 19   ,            19,           0
     33, Dec-20,      23, 21   ,            21,           0
     33, Jan-21,      24, 19   ,            19,           0
     33, Feb-21,      25, 17   ,            17,           0
     33, Mar-21,      26, 19   ,            19,           0
     33, Apr-21,      27, 19   ,            19,           0
     33, May-21,      28, 19   ,            19,           0
     33, Jun-21,      29, 21   ,            21,           0
     33, Jul-21,      30, 20   ,            20,           0
     33, Aug-21,      31, 20   ,            20,           0
     33, Sep-21,      32, 19   ,            19,           0
     33, Oct-21,      33, 20   ,            20,           0
     33, Nov-21,      34, 20   ,            20,           0
     33, Dec-21,      35, 22   ,            22,           0
     33, Jan-22,      36, 20   ,            20,           0
     33, Feb-22,      37, 19   ,            19,           0
     33, Mar-22,      38, 20   ,            20,           0
     33, Apr-22,      39, 20   ,            20,           0
     33, May-22,      40, 22   ,            22,           0
     33, Jun-22,      41, 20   ,            20,           0
     33, Jul-22,      42, 23   ,            23,           0
     33, Aug-22,      43, 22   ,            22,           0
     33, Sep-22,      44, 23   ,            23,           0
     33, Oct-22,      45, 22   ,            22,           0
     33, Nov-22,      46, 22   ,            22,           0
     33, Dec-22,      47, 27   ,            27,           0
     34, Jan-19,       0, 12   ,            12,           0
     34, Feb-19,       1, 12   ,            12,           0
     34, Mar-19,       2, 12   ,            12,           0
     34, Apr-19,       3, 12   ,            12,           0
     34, May-19,       4, 12   ,            12,           0
     34, Jun-19,       5, 12   ,            12,           0
     34, Jul-19,       6, 13   ,            13,           0
     34, Aug-19,       7, 12   ,            12,           0
     34, Sep-19,       8, 12   ,            12,           0
     34, Oct-19,       9, 12   ,            12,           0
     34, Nov-19,      10, 12   ,            12,           0
     34, Dec-19,      11, 14   ,            14,           0
     34, Jan-20,      12, 12   ,            12,           0
     34, Feb-20,      13, 11.33,             9,           1
     34, Mar-20,      14, 11.0 ,             9,           1
     34, Apr-20,      15, 11.33,            10,           1
     34, May-20,      16, 11   ,            11,           0
     34, Jun-20,      17, 11   ,            11,           0
     34, Jul-20,      18, 13   ,            13,           0
     34, Aug-20,      19, 11   ,            11,           0
     34, Sep-20,      20, 11   ,            11,           0
     34, Oct-20,      21, 12   ,            12,           0
     34, Nov-20,      22, 12   ,            12,           0
     34, Dec-20,      23, 13   ,            13,           0
     34, Jan-21,      24, 12   ,            12,           0
     34, Feb-21,      25, 11   ,            11,           0
     34, Mar-21,      26, 11   ,            11,           0
     34, Apr-21,      27, 11   ,            11,           0
     34, May-21,      28, 11   ,            11,           0
     34, Jun-21,      29, 12   ,            12,           0
     34, Jul-21,      30, 12   ,            12,           0
     34, Aug-21,      31, 11   ,            11,           0
     34, Sep-21,      32, 11   ,            11,           0
     34, Oct-21,      33, 12   ,            12,           0
     34, Nov-21,      34, 11   ,            11,           0
     34, Dec-21,      35, 12   ,            12,           0
     34, Jan-22,      36, 11   ,            11,           0
     34, Feb-22,      37, 11   ,            11,           0
     34, Mar-22,      38, 10   ,            10,           0
     34, Apr-22,      39, 11   ,            11,           0
     34, May-22,      40, 11   ,            11,           0
     34, Jun-22,      41, 11   ,            11,           0
     34, Jul-22,      42, 11   ,            11,           0
     34, Aug-22,      43, 10   ,            10,           0
     34, Sep-22,      44, 11   ,            11,           0
     34, Oct-22,      45, 11   ,            11,           0
     34, Nov-22,      46, 11   ,            11,           0
     34, Dec-22,      47, 11   ,            11,           0
     35, Jan-19,       0, 19   ,            19,           0
     35, Feb-19,       1, 18   ,            18,           0
     35, Mar-19,       2, 18   ,            18,           0
     35, Apr-19,       3, 18   ,            18,           0
     35, May-19,       4, 19   ,            19,           0
     35, Jun-19,       5, 18   ,            18,           0
     35, Jul-19,       6, 19   ,            19,           0
     35, Aug-19,       7, 17   ,            17,           0
     35, Sep-19,       8, 18   ,            18,           0
     35, Oct-19,       9, 18   ,            18,           0
     35, Nov-19,      10, 18   ,            18,           0
     35, Dec-19,      11, 19   ,            19,           0
     35, Jan-20,      12, 17   ,            17,           0
     35, Feb-20,      13, 17.0 ,            15,           1
     35, Mar-20,      14, 17.67,            14,           1
     35, Apr-20,      15, 17.33,            17,           1
     35, May-20,      16, 18   ,            18,           0
     35, Jun-20,      17, 18   ,            18,           0
     35, Jul-20,      18, 18   ,            18,           0
     35, Aug-20,      19, 18   ,            18,           0
     35, Sep-20,      20, 18   ,            18,           0
     35, Oct-20,      21, 17   ,            17,           0
     35, Nov-20,      22, 18   ,            18,           0
     35, Dec-20,      23, 19   ,            19,           0
     35, Jan-21,      24, 17   ,            17,           0
     35, Feb-21,      25, 17   ,            17,           0
     35, Mar-21,      26, 18   ,            18,           0
     35, Apr-21,      27, 17   ,            17,           0
     35, May-21,      28, 18   ,            18,           0
     35, Jun-21,      29, 18   ,            18,           0
     35, Jul-21,      30, 17   ,            17,           0
     35, Aug-21,      31, 17   ,            17,           0
     35, Sep-21,      32, 17   ,            17,           0
     35, Oct-21,      33, 17   ,            17,           0
     35, Nov-21,      34, 17   ,            17,           0
     35, Dec-21,      35, 18   ,            18,           0
     35, Jan-22,      36, 17   ,            17,           0
     35, Feb-22,      37, 16   ,            16,           0
     35, Mar-22,      38, 17   ,            17,           0
     35, Apr-22,      39, 17   ,            17,           0
     35, May-22,      40, 17   ,            17,           0
     35, Jun-22,      41, 17   ,            17,           0
     35, Jul-22,      42, 17   ,            17,           0
     35, Aug-22,      43, 16   ,            16,           0
